부산교통공사,4호선,명장,129.101517,35.205143
부산교통공사,4호선,서동,129.107683,35.213333
부산교통공사,4호선,금사,129.115153,35.215829
부산교통공사,4호선,반여농산물시장,129.124061,35.217779
부산교통공사,4호선,석대,129.137179,35.21811162
부산교통공사,4호선,영산대(아랫반송),129.146149,35.225777
부산교통공사,4호선,윗반송,129.154024,35.232506
부산교통공사,4호선,고촌,129.1604437,35.236031
부산교통공사,4호선,안평(고촌주택단지),129.171823,35.237363
코레일,동해,부전,129.06011,35.164668
코레일,동해,거제해맞이,129.069315,35.182197
코레일,동해,거제(법원·검찰청),129.073904,35.188587
코레일,동해,교대,127.013814,37.492975
코레일,동해,동래,129.078502,35.205614
코레일,동해,안락,129.101062,35.195907
코레일,동해,부산원동,129.114197797,35.193663233
코레일,동해,재송,129.120919,35.189
코레일,동해,센텀,129.131659,35.168921
코레일,동해,벡스코,129.13868,35.16899
코레일,동해,신해운대,129.176696,35.181832
코레일,동해,송정,126.791535,35.137559
코레일,동해,오시리아,129.208291,35.196256
코레일,동해,기장,129.218551,35.243027
코레일,동해,일광,129.233307,35.265565
코레일,동해,좌천,129.241097,35.311838
코레일,동해,월내,129.272625,35.328177
코레일,동해,서생,129.28904,35.345121
코레일,동해,남창,129.278077,35.419713
코레일,동해,망양,129.283667,35.456519
코레일,동해,덕하,129.29894,35.494007
코레일,동해,개운포,129.31697,35.507884
코레일,동해,태화강,129.349169,35.538669
부산김해경전철,부산김해경전철,사상,128.985899,35.162309
부산김해경전철,부산김해경전철,괘법르네시떼,128.977643179,35.163264554
부산김해경전철,부산김해경전철,서부산유통지구,128.954968205,35.166358796
부산김해경전철,부산김해경전철,공항,128.948587774,35.171927297
부산김해경전철,부산김해경전철,덕두,128.954195500,35.181988713
부산김해경전철,부산김해경전철,등구,128.963563763,35.196120784
부산김해경전철,부산김해경전철,대저,128.960545898,35.213066722
부산김해경전철,부산김해경전철,평강,128.950763320,35.214035853
부산김해경전철,부산김해경전철,대사,128.938435392,35.217649394
부산김해경전철,부산김해경전철,불암,128.927846285,35.222162219
부산김해경전철,부산김해경전철,지내,128.923777263,35.227503372
부산김해경전철,부산김해경전철,김해대학,128.915591736,35.228994010
부산김해경전철,부산김해경전철,인제대,128.901831668,35.228120626
부산김해경전철,부산김해경전철,김해시청,128.890390910,35.227083296
부산김해경전철,부산김해경전철,부원,128.883930010,35.226476624
부산김해경전철,부산김해경전철,봉황,128.874392686,35.227242040
부산김해경전철,부산김해경전철,수로왕릉,128.872176631,35.232845681
부산김해경전철,부산김해경전철,박물관,128.871881008,35.240055237
부산김해경전철,부산김해경전철,연지공원,128.869260693,35.249603255
부산김해경전철,부산김해경전철,장신대,128.867180973,35.259512353
부산김해경전철,부산김해경전철,가야대,128.864948056,35.266832870
